среднее;медиана;стан отклонение;Ширина;дисперсия;корреляция
24.896551724137932;24.0;3.6610232937895164;29
28.24137931034483;29.0;4.760869034070559;29
25.96551724137931;26.0;5.762439369840003;29
15.5;15.5;0.5;2
23.060606060606062;23.0;3.946148056165073;33
22.53125;23.5;5.165900060734819;32
24.82758620689655;25.0;3.464788051608405;29
25.515151515151516;26.0;4.540198981897708;33
23.21212121212121;24.0;4.714629557462124;33
24.393939393939394;24.0;5.145986337940113;33
23.035714285714285;23.5;2.731851058180448;28
22.25;23.0;3.718918813695338;28
24.310344827586206;25.0;4.526576298323294;29
24.53125;25.5;4.782679524858424;32
24.928571428571427;25.0;2.987217666618069;28
25.448275862068964;27.0;4.271688730883289;29
23.096774193548388;25.0;4.489089560038172;31
23.34375;25.0;4.531896505603366;32
25.379310344827587;26.0;3.90767408642981;29
25.666666666666668;25.0;3.9346513799168386;27
25.575757575757574;26.0;5.063417836171012;33
25.586206896551722;26.0;4.335238460444588;29
22.0;22.0;0.0;1
23.0;24.0;3.4441354452920754;29
25.451612903225808;27.0;4.613016014862933;31
24.264705882352942;26.0;5.5588235294117645;34
24.321428571428573;25.0;4.268268061509018;28
22.848484848484848;23.0;5.075915872701214;33
25.0;26.0;4.171330722922842;30
22.939393939393938;24.0;5.314014598007993;33
25.25;26.0;5.123475382979799;32
24.0;25.0;4.9749371855331;32
23.794117647058822;26.0;5.645296906508086;34
25.03030303030303;26.0;4.448253647695154;33
27.533333333333335;28.0;5.457309064202084;30
25.071428571428573;26.0;4.043765672776617;28
24.586206896551722;25.0;2.965517241379311;29
25.620689655172413;26.0;3.5468664470686315;29
18.5;18.5;3.5;2
25.848484848484848;28.0;5.366118241060586;33
26.96969696969697;29.0;5.916002174302715;33
22.424242424242426;22.0;4.410938902528184;33
23.71875;25.0;5.0014646292361205;32
22.151515151515152;23.0;4.222028897028795;33
22.966666666666665;23.5;3.790192020934501;30
24.636363636363637;26.0;4.965445335810284;33
26.0;28.0;6.025199606903517;33
22.696969696969695;24.0;4.776741938239523;33
25.0;26.0;4.533400946081323;29
25.65625;26.5;4.959897774904237;32
24.642857142857142;25.0;3.361699035928598;28
22.939393939393938;24.0;4.191907022009838;33
24.78125;25.0;4.675296614921881;32
23.96875;25.0;4.990518353588132;32
24.09090909090909;25.0;4.92589715787057;33
23.939393939393938;24.0;5.25668056303419;33
23.181818181818183;24.0;3.9730497060749377;33
25.928571428571427;26.0;4.139777180240601;28
24.61764705882353;27.0;6.370957569001756;34
23.393939393939394;25.0;5.145986337940113;33
25.033333333333335;25.0;4.1990739719874215;30
25.310344827586206;25.0;4.210851730337586;29
26.636363636363637;29.0;6.280408121356358;33
24.606060606060606;26.0;4.817514724164217;33
24.90625;26.0;4.901271359300564;32
22.03030303030303;22.0;3.7374829358876576;33
23.24137931034483;23.0;3.4205784186585504;29
29.88235294117647;29.5;8.245371984910697;34
27.789473684210527;28.0;7.8511075140183815;38
27.53846153846154;30.0;8.363063338416543;39
27.272727272727273;28.0;6.2390399770085425;33
23.272727272727273;24.0;4.844695488899719;33
22.21875;23.0;4.9920835767743315;32
23.15625;23.5;4.093511443430933;32
23.466666666666665;24.0;3.4518915909332315;30
23.96969696969697;26.0;6.032662854850571;33
25.9375;26.5;5.267456098535611;32
23.59375;24.0;4.357890652311046;32
23.705882352941178;24.0;5.62311098615613;34
23.6875;24.0;4.17161164899131;32
24.59375;26.5;5.207322818637231;32
25.727272727272727;27.0;5.67969657358948;33
24.303030303030305;24.0;5.7969942498173195;33
21.87878787878788;23.0;4.318793151835119;33
23.65625;26.0;5.469285688049217;32
25.225806451612904;25.0;3.25982067010575;31
26.448275862068964;27.0;4.222976617281585;29
23.757575757575758;25.0;5.158284322655324;33
25.75;27.5;5.994789404140899;32
21.75862068965517;22.0;3.380014001335957;29
24.620689655172413;25.0;3.3157283810332734;29
24.714285714285715;25.0;2.839229559193113;28
24.333333333333332;26.0;5.546861884676485;33
25.393939393939394;26.0;5.319714015663635;33
25.393939393939394;27.0;5.002662284796051;33
25.655172413793103;27.0;4.171131179320674;29
25.821428571428573;26.5;4.6755715573344725;28
25.545454545454547;27.0;5.6197212757957;33
26.892857142857142;27.5;4.312268923119953;28
19.0;19.0;2.0;2
23.636363636363637;26.0;5.026102663991327;33
30.03125;30.0;7.2218608015870815;32
29.0;30.5;6.670832032063167;32
33.39393939393939;35.0;8.728009228182335;33
18.0;18.0;4.287301293465667;21
18.666666666666668;18.0;3.448026810929534;12
16.5;16.5;3.2015621187164243;4
31.151515151515152;28.0;10.748139267069249;33
32.225806451612904;32.0;8.83435258748248;31
18.428571428571427;18.0;3.6393540579591415;14
33.75;37.0;8.724452500218648;28
15.866666666666667;16.0;2.7047283700134392;15
35.0;38.5;7.3484692283495345;28
16.0;16.0;1.0;2
17.571428571428573;18.0;3.6589281356759136;21
30.676470588235293;32.0;7.680075781777211;34
14.25;12.5;3.960744879438715;4
17.2;17.0;2.7129319932501073;5
34.58620689655172;33.0;8.372851207116017;29
31.029411764705884;31.5;10.161881756370217;34
31.666666666666668;31.0;9.980789628890172;33
32.32142857142857;33.0;7.091511885086743;28
30.11764705882353;29.5;9.670344923230818;34
33.67857142857143;35.5;8.388144573608344;28
30.870967741935484;32.0;9.19235985526224;31
32.9375;33.5;9.333868102239286;32
31.0;33.0;9.468745579914103;35
25.4;27.0;7.140228087593361;35
29.8125;31.5;7.055306070610969;32
23.0;23.0;0.0;1
32.689655172413794;35.0;9.051970439998751;29
31.636363636363637;33.0;9.37054761123571;33
